he1	he2	ho1	ho2	n_all	r_hat1	r_hat2	mean_r_hat	r_max1	r_max2	fst	fit	fis	wc_he	corr_fst	corr_fit	corr_fis	corr_wc_he	corr_fst_mr	corr_fit_mr	corr_fis_mr	corr_wc_he_mr	het_f	hom_f	het_m	hom_m	auto_df	auto_g	sex_df	sex_g	maf	nind
155	0	0.235537190082645	0	0.0909090909090909	2	1e-04	0.443037974683544	0.221568987341772	0.541666666666667	0.5	0.103174603174603	0.666666666666667	0.628318584070796	0.122294372294372	0.414821548525413	0.903484849875109	0.835067149376941	0.184202819248321	0.00385884214407365	0.872926381694563	0.872434125120432	0.254121961606666	1	24	1	15	2	0.219515296486158	2	2.89147349687888	0.931818181818182	44
162	0.46625	0	0.25	0	3	0.301919720767888	1e-04	0.151009860383944	0.479166666666667	0.5625	0.26098026734564	0.618077657542966	0.483204134366925	0.235975609756098	0.392025248054413	0.757121141366921	0.600511603720649	0.232823665028567	0.150626941470208	0.733961671474081	0.686782708900122	0.30437718473343	3	19	1	15	5	5.77376136398688	5	4.45774142098793	0.841463414634146	41
163	0	0.20414201183432	0	0.0769230769230769	2	1e-04	0.452631578947369	0.226365789473684	0.6875	0.708333333333333	0.0681646099614399	0.669506440888737	0.645330535152151	0.100697379543533	0.420480629082345	0.946135985980386	0.907053988662499	0.171595825784959	-0.0348447209999925	0.929330190235886	0.931709745114393	0.248089813459064	0	16	1	8	2	2.95074650688788	2	4.04212872592016	0.946428571428571	28
164	0.402777777777778	0.538194444444444	0	0.0833333333333334	3	0.75	0.729166666666667	0.739583333333333	0.75	0.729166666666667	-0.051948051948052	0.914285714285714	0.918518518518519	0.511363636363636	-0.0355054935540546	1	1	0.233194609411875	-0.0343504737129947	1	1	0.233314656806087	0	11	1	10	5	2.4995067860328	5	3.60802358998976	0.6875	24
166	0.472318339100346	0.425925925925926	0.0588235294117647	0	3	0.625	0.625	0.625	0.625	0.625	-0.0138871545331137	0.938985140039718	0.939820857096884	0.474772939478822	-0.025959813103135	0.971003392858487	0.971737092651018	0.308013504603969	-0.025959813103135	0.971003392858487	0.971737092651018	0.308013504603969	1	18	0	14	5	3.70538205519915	5	3.87392658068301	0.671428571428571	35
167	0.18	0.265927977839335	0	0	2	0.583333333333333	0.604166666666667	0.59375	0.583333333333333	0.604166666666667	-0.0384032339565437	1	1	0.233854907539118	-0.0303153037792785	1	1	0.287070726039295	-0.032311335190348	1	1	0.287368421052632	0	21	0	16	2	1.37478175602911	2	1.68095694285799	0.871794871794872	39
174	0.348090277777778	0.4609375	0.0833333333333334	0.333333333333333	3	0.458333333333333	0.160655737704918	0.309494535519126	0.458333333333333	0.333333333333333	-0.00531552405615376	0.498432601880878	0.501084598698482	0.417572463768116	0.0181685003025022	0.6094683465383	0.602241674277081	0.411259796047476	-0.0184814757205335	0.611123084685854	0.61817968752055	0.419362381493583	5	22	5	13	5	5.46420663190438	5	19.7871650064755	0.739583333333333	48
175	0.638429752066116	0.672335600907029	0.545454545454545	0.571428571428571	8	0.0785340314136126	0.0811303555150411	0.0798321934643268	0.291666666666667	0.3125	-0.0222248072316967	0.152647977189372	0.171070769544954	0.673325917795572	-0.0227855153133337	0.157974976790047	0.176733527603785	0.64557039882678	-0.0228543707156171	0.157958011601063	0.176772361240612	0.645598843076843	13	12	10	6	35	14.8675245688357	35	39.021814522294	0.546511627906977	43
178	0.662131519274376	0.774102079395085	0.142857142857143	0.565217391304348	7	0.5	0.155963302752294	0.327981651376147	0.5	0.25	0.0660196896279989	0.544928660310825	0.512761313450043	0.74632079445744	0.0367241501880868	0.47692984101667	0.45698819389538	0.553473148021464	0.0318947918531193	0.494044903962664	0.47737591763831	0.56272876206271	7	17	9	8	27	21.6322069675681	27	29.9046835009864	0.329545454545455	44
180	0.165289256198347	0.43213296398892	0	0.105263157894737	2	0.541666666666667	0.5625	0.552083333333333	0.541666666666667	0.5625	0.108797837189548	0.856294114046411	0.838750519298107	0.30251562729098	0.00395750624687021	0.919474873131985	0.919154928255527	0.314851332285541	-0.000565242577053423	0.919345745420678	0.919391308884977	0.315527917362768	1	23	1	14	2	4.16949742261775	2	7.37913444314024	0.804878048780488	41
181	0.598298676748582	0.642361111111111	0.304347826086957	0.375	5	0.32565445026178	0.262798634812287	0.294226542537033	0.375	0.3125	0.00984879399146364	0.474001610217159	0.468769631758337	0.640824682221537	-0.00213647752278728	0.359190627725905	0.360556783784449	0.531315934825586	-0.00165628792816376	0.358331472831976	0.359392503295459	0.530913535660629	9	18	7	11	14	16.7190063417162	14	26.6172109737703	0.531914893617021	47
182	0.13265306122449	0.160899653979239	0	0.0588235294117647	3	0.708333333333333	0.464566929133858	0.586450131233596	0.708333333333333	0.625	-0.0168486176844452	0.791401719148223	0.794858076980235	0.157247548630131	0.0523762976792049	0.963630805063947	0.961620636074232	0.26172753041132	-0.039381072470121	0.960644443827266	0.962135585094691	0.279467540244624	1	16	0	12	5	3.44648969341432	5	3.23274147256002	0.919354838709677	31
183	0.72125	0.636054421768707	0.35	0.380952380952381	5	0.346557759626604	0.250836120401338	0.298696940013971	0.4375	0.395833333333333	0.117483451109799	0.540710840702249	0.479568785565183	0.702981774323238	0.0747238072182752	0.466576808857604	0.423498415604181	0.557194303348661	0.0677827129062383	0.464269950515473	0.425316332467193	0.560491256256221	9	16	5	8	14	5.25849518841633	14	19.7978943030096	0.353658536585366	41
184	0.365234375	0.173828125	0.0625	0.0625	3	0.645833333333333	0.471074380165289	0.558453856749311	0.645833333333333	0.645833333333333	-0.0113033448673587	0.778546712802768	0.781021897810219	0.285416666666667	0.0286844044424219	0.931749359890121	0.929733816257012	0.296416280445516	-0.0347635631807312	0.928701758739018	0.931097070096071	0.312091812914048	0	16	2	13	5	4.28061765812217	5	6.17704157433635	0.84375	32
189	0.28875	0.325413223140496	0.35	0.136363636363636	2	1e-04	0.409395973154362	0.204747986577181	0.4375	0.479166666666667	-0.0278293776040428	0.228981210379625	0.249857217140763	0.317399891774892	0.138063461973398	0.504205630305892	0.424790169785323	0.33699212451231	-0.0318035493880042	0.394855198804658	0.413507734535055	0.369498782965281	7	16	3	13	2	5.93847030703751	2	9.00065115897568	0.80952380952381	42
191	0.832179930795848	0.811224489795918	0.294117647058823	0.214285714285714	10	0.477726574500768	0.582089552238806	0.529908063369787	0.541666666666667	0.645833333333333	0.0163376001047493	0.708406778088239	0.703563720700504	0.870556453949767	-0.00770450857520972	0.688440124151821	0.690822187261331	0.449203389905644	-0.00936664144191927	0.713009856489677	0.715673045128234	0.448777523187454	4	11	3	10	54	20.8527916836935	54	27.7493852557591	0.258064516129032	31
193	0.517013232514178	0.301512287334594	0.130434782608696	0.173913043478261	3	0.458333333333333	0.268389662027833	0.363361497680583	0.458333333333333	0.4375	0.101055601055601	0.677677677677678	0.641443538998836	0.424407114624506	0.0838907047162513	0.740563831147503	0.716806531504365	0.393064989937896	0.0286688586008534	0.732155651692899	0.724250220247972	0.41056523249819	4	22	3	14	5	3.36969897911392	5	9.73947322021137	0.706521739130435	46
195	0.165289256198347	0.394628099173554	0	0.181818181818182	4	0.541666666666667	0.369175627240143	0.455421146953405	0.541666666666667	0.458333333333333	0.0790538437597261	0.712418300653595	0.687732342007435	0.291125541125541	-0.00304141253222353	0.870631587765364	0.871023857421759	0.34242309146314	-0.00236291377270918	0.868231046931408	0.86854167162606	0.342569489472238	2	24	2	14	9	8.73950675975208	9	8.3697500576536	0.829545454545455	44
197	0.61125	0.53202479338843	0.15	0.181818181818182	4	0.520833333333333	0.458333333333333	0.489583333333333	0.520833333333333	0.458333333333333	0.0224537420530647	0.725749766635858	0.719450377785571	0.59407196969697	-0.0026169430275758	0.75690067874734	0.757535195327361	0.410227272814813	-0.00746414032294886	0.733917545547199	0.735888907800225	0.411249109169303	4	20	3	13	9	2.02562907739627	9	8.8368723643129	0.488095238095238	42
199	0.478305785123967	0.342105263157895	0.227272727272727	0.105263157894737	4	0.355783308931186	0.529411764705882	0.442597536818534	0.4375	0.5625	0.301402256679277	0.723971050532268	0.604881418374396	0.432102450395133	0.118352599501302	0.646798087840319	0.599384162013187	0.387095377127007	0.115766404901559	0.664816016007745	0.620932764995274	0.388038868100643	4	20	1	13	9	6.97787361649761	9	4.91078671863847	0.548780487804878	41
200	0.375	0.5	0.0555555555555556	0.2	2	0.604166666666667	0.428571428571429	0.516369047619048	0.604166666666667	0.5	0.0826831940249726	0.738532026800467	0.714964370546318	0.461622807017544	0.0141798463823994	0.79345508196071	0.790484179815816	0.361260873146271	0.00535596315226791	0.789894466809804	0.788763089701849	0.365447997962841	2	19	3	12	2	0.830732775096391	2	8.58556259283742	0.618421052631579	38
201	0.469618055555556	0.587673611111111	0.208333333333333	0.291666666666667	4	0.385403329065301	0.336623889437315	0.361013609251308	0.395833333333333	0.354166666666667	0.0739994241289951	0.576158940397351	0.54228855721393	0.546195652173913	0.0235889736850197	0.519757448654054	0.508155337861757	0.45995926911984	0.0264167550186511	0.519686857081519	0.506654263624183	0.459062135699643	7	20	5	13	9	4.78461048472279	9	18.4680470374924	0.604166666666667	48
207	0.235537190082645	0.0444214876033058	0.181818181818182	0.0454545454545454	3	0.128712871287129	1e-04	0.0644064356435644	0.458333333333333	0.520833333333333	0.0772626931567329	0.271523178807947	0.210526315789474	0.143939393939394	0.139341036093774	0.272344733573914	0.154537050165008	0.173269983913866	0.0449046965183048	0.25247973185314	0.217334369228016	0.187965928619459	3	22	0	16	5	4.88572755982979	5	0.680918131452151	0.920454545454545	44
212	0.386621315192744	0.201446280991735	0.333333333333333	0.136363636363636	2	0.074015748031496	0.192660550458715	0.133338149245106	0.416666666666667	0.479166666666667	0.0427355396815786	0.25903739618653	0.225958306686745	0.300446528325144	0.00213201410794041	0.387993944791626	0.386686351440304	0.352327214980113	0.0161490501494633	0.382283271327737	0.372143993187073	0.3456243117711	6	18	3	13	2	1.04409045132908	2	8.78868783324154	0.813953488372093	43
215	0.0739644970414202	0.21875	0.0769230769230769	0.0833333333333334	2	1e-04	0.448275862068965	0.224187931034483	0.708333333333333	0.729166666666667	-0.0100848548207026	0.469974120273967	0.475265986618405	0.152458193979933	0.319433155378162	0.831422307332796	0.752298111494286	0.216135956691323	-0.0550773049784554	0.784763046742927	0.795998878715842	0.279333691579732	1	11	1	10	2	1.34280239162713	2	4.58852201217903	0.92	25
217	0.402777777777778	0.308864265927978	0.166666666666667	0.0526315789473685	5	0.414634146341464	0.583333333333333	0.498983739837398	0.708333333333333	0.583333333333333	0.0285981468414488	0.742932825134038	0.735364747318427	0.365688972152294	-0.00801185084145769	0.793862576714488	0.795500992261713	0.338866491779317	-0.0232489543254292	0.788693515758219	0.793494551498385	0.351946612059899	2	15	0	12	14	5.74991757490927	14	3.43253646765717	0.790322580645161	31
219	0.62125	0.603515625	0.4	0.3125	3	0.216646266829865	0.317697228144989	0.267171747487427	0.416666666666667	0.5625	0.098311785071744	0.490301255237665	0.434728394667008	0.638827614379085	0.055249520990644	0.465311622276734	0.434042755623762	0.546735243695224	0.0535375929995432	0.462781732846917	0.432393444071758	0.545342102227769	4	16	7	6	5	7.75696133492036	5	25.3435357648553	0.388888888888889	36
220	0.43875	0.54	0.05	0.0666666666666667	3	0.5625	0.666666666666667	0.614583333333333	0.5625	0.666666666666667	-0.0389448021504032	0.883507569433975	0.887874283287322	0.509632034632035	-0.0156492986848078	0.943245311522935	0.944119797502387	0.318100503833645	-0.032125588885103	0.942570679598295	0.944358205028382	0.319537461109845	0	20	1	12	5	4.05769641206083	5	6.02900893793504	0.628571428571429	35
228	0	0.325413223140496	0	0.136363636363636	2	1e-04	0.409395973154362	0.204747986577181	0.5	0.479166666666667	0.183511310287337	0.669719577249537	0.59548683660677	0.161224398131513	0.421839373398763	0.881274796708999	0.794650140759435	0.193129522344416	0.0563677408671955	0.81901016680572	0.80819876446296	0.271476200946638	0	25	3	15	2	6.67429202723426	2	9.84955554440792	0.902173913043478	46
230	0	0.193761814744802	0	0.0434782608695652	2	1e-04	0.5	0.25005	0.541666666666667	0.5	0.0696755724273419	0.799522636699127	0.784508116352544	0.103123244579261	0.450900354567764	0.971117840859241	0.947400878181183	0.180491052286402	-0.0148418173864057	0.958311747313593	0.958921427978037	0.253572321246754	1	24	0	17	2	1.11637891854323	2	0.000313747798424118	0.944444444444444	45
233	0.424382716049383	0.121928166351607	0.388888888888889	0.130434782608696	2	0.0436432637571158	1e-04	0.0218716318785579	0.479166666666667	0.458333333333333	0.162790612104755	0.219194229728684	0.0673709808316028	0.261521391691063	0.173108385875351	0.237440257560335	0.0777996421611868	0.264257392803355	0.149304191864191	0.238737494669	0.105129591505559	0.272425774190084	6	16	4	14	2	2.77462964554501	2	16.7534165324911	0.829268292682927	41
235	0.255102040816327	0.528061224489796	0	0.142857142857143	3	0.708333333333333	0.574144486692015	0.641238910012674	0.708333333333333	0.666666666666667	0.29210875331565	0.879310344827586	0.829508196721311	0.418956043956044	0.0407703467993619	0.9318497045379	0.928953097691773	0.287355186657362	0.0454671489728089	0.931328551731452	0.928057532860552	0.292303342070172	1	14	1	10	5	4.11310685254436	5	4.16454700078967	0.642857142857143	28
240	0.0831758034026464	0.337673611111111	0	0.166666666666667	3	0.520833333333333	0.339070567986231	0.429951950659782	0.520833333333333	0.416666666666667	0.0699184238307721	0.641363538641468	0.614403219515792	0.220713416932196	-0.00865368263183949	0.842055938139711	0.843411009566562	0.326493740033055	-0.00778768536360476	0.838517146649285	0.839765006363961	0.324712447939834	2	24	2	16	5	2.31460320531879	5	6.87905672707529	0.872340425531915	47
242	0.43875	0.255102040816327	0.15	0.285714285714286	5	0.490445859872611	1e-04	0.245272929936306	0.520833333333333	0.4375	0.00483554474759257	0.387637116511038	0.384661620240801	0.356734119538998	0.255342569738166	0.417240170198976	0.217412186975539	0.32394499280201	-0.0106558104881711	0.322849200385512	0.3299887136775	0.393447092091875	6	19	2	12	14	6.18631676968193	14	13.2569550145905	0.792682926829268	41
243	0.450138504155125	0.408163265306122	0.157894736842105	0.0952380952380952	2	0.480637813211845	0.520833333333333	0.500735573272589	0.541666666666667	0.520833333333333	-0.0373590608228222	0.71013364884179	0.720572787084646	0.447343688167788	-0.0325452426120971	0.790582835041344	0.797183545750616	0.368468480889941	-0.0326291702219111	0.790399088347937	0.797022089152275	0.369135677143448	2	21	3	12	2	1.33420304640273	2	9.15470469625248	0.6875	40
244	0.433884297520661	0.444444444444444	0.0909090909090909	0.133333333333333	2	0.5	0.538461538461539	0.519230769230769	0.5	0.645833333333333	-0.0514978373834892	0.75294105636415	0.765040939836241	0.46011466011466	-0.0371873753683123	0.831227753135234	0.83727892290934	0.365379807792543	-0.0389297422092473	0.83102248500023	0.837354242414463	0.364113854082578	2	19	2	11	2	0.589809103901731	2	6.26565396879814	0.675675675675676	37
248	0.337673611111111	0.43213296398892	0.166666666666667	0.210526315789474	3	0.339070567986231	0.344827586206897	0.341949077096564	0.416666666666667	0.520833333333333	0.000147128107085446	0.527128038237791	0.527058455243549	0.393381621239713	-0.0170961949106702	0.558431710865915	0.565853956249568	0.402176342437934	-0.0175987888644289	0.558406702742594	0.566043806174146	0.402253764615412	6	19	2	13	5	1.33798799617554	5	6.61411337661162	0.744186046511628	43
249	0.709710743801653	0.67	0.227272727272727	0.35	5	0.4375	0.313725490196078	0.375612745098039	0.4375	0.4375	0.104513081943969	0.643756475717408	0.602178974254651	0.718198051948052	0.0558304538458545	0.590893964063399	0.566702783834748	0.513994062784314	0.0487148567193355	0.588891738675206	0.567839081448261	0.520532829617391	8	14	4	13	14	9.14550600116916	14	12.8180677021193	0.297619047619048	42
250	0.557098765432099	0.635734072022161	0.0555555555555556	0.368421052631579	6	0.604166666666667	0.266206896551724	0.435186781609195	0.604166666666667	0.458333333333333	0.154894867614304	0.707846436486117	0.654299148924649	0.625443112285218	0.0902970063128566	0.630588862149364	0.593921158428461	0.428964080129633	0.0607032019848048	0.659022361745223	0.636986265709318	0.452636696635993	3	17	5	10	20	11.532925115061	20	20.1592132592774	0.459459459459459	37
251	0.53625	0.704545454545455	0.35	0.409090909090909	5	0.21015514809591	0.26530612244898	0.237730635272445	0.4375	0.354166666666667	0.0586337063565454	0.444954232869491	0.410382790547699	0.646101190476191	0.0406930324466198	0.342887802274666	0.315013629681815	0.556583859832927	0.0333985669875351	0.341585391290768	0.318835472178799	0.560637590577139	7	17	7	8	14	12.4351801014642	14	30.1219465836404	0.416666666666667	42
252	0.158790170132325	0.18	0.0869565217391305	0.1	2	0.292307692307693	0.285714285714286	0.289010989010989	0.479166666666667	0.541666666666667	-0.0344630665650557	0.448901942392606	0.467261736625049	0.174613430664135	-0.0388234334945584	0.743526390544555	0.753111451680794	0.302098192358905	-0.038702553775485	0.743451980396697	0.753011082267199	0.302024121516314	2	22	2	14	2	0.289277198505924	2	5.7644008214938	0.906976744186046	43
254	0.457465277777778	0.4921875	0.208333333333333	0.291666666666667	2	0.374185136897001	0.255813953488372	0.314999545192687	0.395833333333333	0.354166666666667	-0.0171562867215041	0.481081081081081	0.489833641404806	0.490036231884058	-0.0169091698719881	0.536213979662235	0.543925815521805	0.450079900583671	-0.0222237818619086	0.532793660244909	0.542951017140193	0.451653274749205	8	19	4	14	2	0.748983234812451	2	11.984977825861	0.604166666666667	48
